ID,PDF,OUTabstract,OUTtext,outMA,Authors,AUFull,Title,Abstract,citation,year,source,data year,studytype,design,COMP,protection,Creation,Age,Size,degradationlevel,country,continent,climate,ocean,ecosystem,species,mechanism,outcome,indicator,subindicator,direction,quantitative,data origin,unit,error type,BeforeMPAvalue,BeforeMPA_samplesize,BeforeMPAerrorRaw,BeforeMPA_SD,BeforeControlvalue,BeforeControl_samplesize,BeforeControlerrorRaw,BeforeControlSD, AfterMPAvalue,AfterMPA_samplesize,AfterMPAerrorRaw,AfterMPA_SD, AfterControlvalue,AfterControl_samplesize,AfterControlerrorRaw,AfterControl_SD,ei,vei,comment
693,,in,out,out,"Donato, DC; Kauffman, JB; Murdiyarso, D; Kurnianto, S; Stidham, M; Kanninen, M","Donato, Daniel C.; Kauffman, J. Boone; Murdiyarso, Daniel; Kurnianto, Sofyan; Stidham, Melanie; Kanninen, Markku",Mangroves among the most carbon-rich forests in the tropics,"Mangrove forests occur along ocean coastlines throughout the tropics, and support numerous ecosystem services, including fisheries production and nutrient cycling. However, the areal extent of mangrove forests has declined by 30-50% over the past half cen",1067,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,in,out,out,"Dontis, EE; Radabaugh, KR; Chappel, AR; Russo, CE; Moyer, RP","Dontis, Emma E.; Radabaugh, Kara R.; Chappel, Amanda R.; Russo, Christine E.; Moyer, Ryan P.","Carbon Storage Increases with Site Age as Created Salt Marshes Transition to Mangrove Forests in Tampa Bay, Florida (USA)","Coastal wetlands can sequester large amounts of organic carbon (OC), providing an additional motivation for the preservation and restoration of these ecosystems. In Tampa Bay (Florida, USA), created coastal wetlands are initially planted with Spartina spp",2,,WoS,,field,,ABS,,,,,,,,,,marsh,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,,in,out,out,"Doughty, CL; Langley, JA; Walker, WS; Feller, IC; Schaub, R; Chapman, SK","Doughty, Cheryl L.; Langley, J. Adam; Walker, Wayne S.; Feller, Ilka C.; Schaub, Ronald; Chapman, Samantha K.",Mangrove Range Expansion Rapidly Increases Coastal Wetland Carbon Storage,"The climate change-induced expansion of mangroves into salt marshes could significantly alter the carbon (C) storage capacity of coastal wetlands, which have the highest average C storage per land area among unmanaged terrestrial ecosystems. Mangrove rang",95,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,,in,out,out,"Drake, K; Halifax, H; Adamowicz, SC; Craft, C","Drake, Katherine; Halifax, Holly; Adamowicz, Susan C.; Craft, Christopher",Carbon Sequestration in Tidal Salt Marshes of the Northeast United States,"Tidal salt marshes provide important ecological services, habitat, disturbance regulation, water quality improvement, and biodiversity, as well as accumulation and sequestration of carbon dioxide (CO2) in vegetation and soil organic matter. Different mana",25,,WoS,,field,,ABS,,,,,,,,,,marsh,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,in,out,out,"Drexler, JZ; Davis, MJ; Woo, I; De La Cruz, S","Drexler, Judith Z.; Davis, Melanie J.; Woo, Isa; De La Cruz, Susan",Carbon Sources in the Sediments of a Restoring vs. Historically Unaltered Salt Marsh,"Salt marshes provide the important ecosystem service of carbon storage in their sediments; however, little is known about the sources of such carbon and whether they differ between historically unaltered and restoring systems. In this study, stable isotop",0,,WoS,,field,,ABS,,,,,,,,,,marsh,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,yes,in,in,in,"Du, GY; Zhao, EZ; Liu, CR; Tang, XH",Du Guoying; Zhao Ezi; Liu Chunrong; Tang Xianghai,Estimating areal carbon fixation of intertidal macroalgal community based on composition dynamics and laboratory measurements,The community dynamics and potential carbon fixation of intertidal macroalgae were investigated monthly from April 2014 to April 2015 in the northwest coast of Yellow Sea. Seasonal variations in biomass and carbon fixation were presented and showed close ,0,2019,WoS,,field,,ABS,,,,,,China,Asia,subtropical,North West Pacific,macroalgae,,Csequestration,STORE,,ABG,,yes,figure 6,g C m-2,calculated,,,,,,,,,0.21,24,0.089,0.089,,,,,0.21,0.007921,see Excel sheet for calculation details
742,,in,out,out,Duarte,,The role of coastal plant communities for climate change mitigation and adaptation,,,2013,ref,,synthesis,,ABS,,,,,,worldwide,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,,in,out,out,Duarte,,The role of coastal plant communities for climate change mitigation and adaptation,,,2013,ref,,synthesis,,ABS,,,,,,worldwide,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,,in,out,out,Duarte,,The role of coastal plant communities for climate change mitigation and adaptation,,,2013,ref,,synthesis,,ABS,,,,,,worldwide,,,,marsh,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,yes,in,out,out,Duarte,,The fate of marine autotrophic production,,,1996,ref,,field,,ABS,,,,,,California,,,,macroalgae,,Csequestration,EXP,,,,,,,,,,,,,,,,,,,,,,,,,,
463,,in,out,out,"Duarte, CM","Duarte, Carlos M.","Reviews and syntheses: Hidden forests, the role of vegetated coastal habitats in the ocean carbon budget","Vegetated coastal habitats, including seagrass and macroalgal beds, mangrove forests and salt marshes, form highly productive ecosystems, but their contribution to the global carbon budget remains overlooked, and these forests remain hidden in representat",81,,WoS,,review,,ABS,,,,,,global,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,,in,out,out,"Duarte, CM","Duarte, Carlos M.","Reviews and syntheses: Hidden forests, the role of vegetated coastal habitats in the ocean carbon budget","Vegetated coastal habitats, including seagrass and macroalgal beds, mangrove forests and salt marshes, form highly productive ecosystems, but their contribution to the global carbon budget remains overlooked, and these forests remain hidden in representat",81,,WoS,,review,,ABS,,,,,,global,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,,in,out,out,"Duarte, CM","Duarte, Carlos M.","Reviews and syntheses: Hidden forests, the role of vegetated coastal habitats in the ocean carbon budget","Vegetated coastal habitats, including seagrass and macroalgal beds, mangrove forests and salt marshes, form highly productive ecosystems, but their contribution to the global carbon budget remains overlooked, and these forests remain hidden in representat",81,,WoS,,review,,ABS,,,,,,global,,,,marsh,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,yes,in,out,out,"Duarte, CM; Sintes, T; Marba, N","Duarte, Carlos M.; Sintes, Tomas; Marba, Nuria",Assessing the CO2 capture potential of seagrass restoration projects,"Seagrass meadows are important carbon sinks, and they are experiencing a global decline. Restoration of seagrass meadows provides a strategy to mitigate climate change while conserving these important ecosystems. We examined the long-term carbon sequestra",41,,WoS,,model,,COMP,,,,,,,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,yes,in,in,in,"Duncan, C; Primavera, JH; Pettorelli, N; Thompson, JR; Loma, RJA; Koldewey, HJ","Duncan, Clare; Primavera, Jurgenne H.; Pettorelli, Nathalie; Thompson, Julian R.; Loma, Rona Joy A.; Koldewey, Heather J.","Rehabilitating mangrove ecosystem services: A case study on the relative benefits of abandoned pond reversion from Panay Island, Philippines","Mangroves provide vital climate change mitigation and adaptation (CCMA) ecosystem services (ES), yet have suffered extensive tropics-wide declines. To mitigate losses, rehabilitation is high on the conservation agenda. However, the relative functionality ",34,2016,WoS,,field,CI,COMP,protection,,,,partial,Phillipines,Asia,tropical,South China Sea,mangrove,,Csequestration,SEQ,Cseq,AGB+BGB+soil C,neutral,yes,figure 5,Mg C ha-1,SE,,,,,,,,,94.7,19,8959,94.65199417,77.6,32,1376,37.09447398,0.199146573,0.059719001,"fish ponds have been naturally recolonized, so cannot serve as control to rehab areas. Fish ponds and rehab were thus pooled together as ""degraded"" sites compared to natural marshes. "
485,yes,in,out,out,"Dung, LV; Tue, NT; Nhuan, MT; Omori, K","Luu Viet Dung; Nguyen Tai Tue; Mai Trong Nhuan; Omori, Koji","Carbon storage in a restored mangrove forest in Can Gio Mangrove Forest Park, Mekong Delta, Vietnam","Mangrove forests are considered to be the most important carbon (C) sink in the tropics. Evaluation of ecosystem C storage in restored mangrove forests will provide important information for management and conservation practices, climate change mitigation",26,2016,WoS,,field,,COMP,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,no control. Natural disturbance effect (typhoon) and not human
208,yes,in,in,in,"Eid, EM; Arshad, M; Shaltout, KH; El-Sheikh, MA; Alfarhan, AH; Pico, Y; Barcelo, D","Eid, Ebrahem M.; Arshad, Muhammad; Shaltout, Kamal H.; El-Sheikh, Mohamed A.; Alfarhan, Ahmed H.; Pico, Yolanda; Barcelo, Damia","Effect of the conversion of mangroves into shrimp farms on carbon stock in the sediment along the southern Red Sea coast, Saudi Arabia",The conservation of coastal ecosystems and specially mangroves blue carbon is receiving more attention as consequence of their recognition as high ecosystem carbon stocks and for the fact that these areas are undergoing land conversion. The aim of the pre,6,2019,WoS,,field,CI,COMP,protection,,,,complete,Saudi Arabia,Asia,subtropical,Red Sea,mangrove,,Csequestration,SEQ,Cseq,soil C,positive,yes,table 1,kg C m-2,SE,,,,,,,,,29.2,18,0.4,1.697056275,19.9,18,0.8,3.39411255,0.383448978,0.001803773,shrimp farm vs mangrove
480,,in,out,out,"Eid, EM; El-Bebany, AF; Alrumman, SA","Eid, Ebrahem M.; El-Bebany, Ahmed F.; Alrumman, Sulaiman A.",Distribution of soil organic carbon in the mangrove forests along the southern Saudi Arabian Red Sea coast,"Climate change is an issue that has huge concerns worldwide. Carbon dioxide (CO2) emission is one of the important factors in global climate change. Carbon sequestration potential (CSP) of various terrestrial ecosystems, especially wetlands, play a role i",11,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,in,out,out,"Eid, EM; Khedher, KM; Ayed, H; Arshad, M; Moatamed, A; Mouldi, A","Eid, Ebrahem M.; Khedher, Khaled M.; Ayed, Hamdi; Arshad, Muhammad; Moatamed, Adel; Mouldi, Abir","Evaluation of carbon stock in the sediment of two mangrove species, Avicennia marina and Rhizophora mucronata, growing in the Farasan Islands, Saudi Arabia","The aim of this study was to conduct the first comprehensive evaluation of carbon stock in the sediments of Avicennia marina (black mangrove) and Rhizophora mucronata (red mangrove) along the coastline of an arid region (Farasan Islands, Saudi Arabia). Su",1,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,,in,out,out,"Eid, EM; Shaltout, KH","Eid, Ebrahem M.; Shaltout, Kamal H.",Distribution of soil organic carbon in the mangrove Avicennia marina (Forssk.) Vierh. along the Egyptian Red Sea Coast,"The objectives of present study are: (1) to quantify the vertical distribution of the soil bulk density (SBD), soil organic carbon (SOC) content and SOC density in the soil of the mangrove forests in comparison with a reference site along the Egyptian Red",14,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,,in,out,out,"Elschot, K; Bakker, JP; Temmerman, S; van de Koppel, J; Bouma, TJ","Elschot, Kelly; Bakker, Jan P.; Temmerman, Stijn; van de Koppel, Johan; Bouma, Tjeerd J.",Ecosystem engineering by large grazers enhances carbon stocks in a tidal salt marsh,"Grazers can have a large impact on ecosystem processes and are known to change vegetation composition. However, knowledge of how the long-term presence of grazers affects soil carbon sequestration is limited. In this study, we estimated total accumulated ",19,,WoS,,field,,ABS,,,,,,,,,,marsh,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,yes,in,in,in,"Elwin, A; Bukoski, JJ; Jintana, V; Robinson, EJZ; Clark, JM","Elwin, Angie; Bukoski, Jacob J.; Jintana, Vipak; Robinson, Elizabeth J. Z.; Clark, Joanna M.",Preservation and recovery of mangrove ecosystem carbon stocks in abandoned shrimp ponds,Mangrove forests capture and store exceptionally large amounts of carbon and are increasingly recognised as an important ecosystem for carbon sequestration.Yet land-use change in the tropics threatens this ecosystem and its critical 'blue carbon' (carbon ,2,2019,WoS,,field,CI,COMP,protection,,,,complete,Thailand,Asia,tropical,South China Sea,mangrove,,Csequestration,SEQ,Cseq,ABG + BGB + soil C,positive,yes,text p2,t C ha-1,SE,,,,,,,,,1029.5,7,100.96,267.1150524,551,9,9844,99.21693404,0.625093717,0.013219823,mangrove vs abandoned
178,yes,in,in,in,"Elwin, A; Bukoski, JJ; Jintana, V; Robinson, EJZ; Clark, JM","Elwin, Angie; Bukoski, Jacob J.; Jintana, Vipak; Robinson, Elizabeth J. Z.; Clark, Joanna M.",Preservation and recovery of mangrove ecosystem carbon stocks in abandoned shrimp ponds,Mangrove forests capture and store exceptionally large amounts of carbon and are increasingly recognised as an important ecosystem for carbon sequestration.Yet land-use change in the tropics threatens this ecosystem and its critical 'blue carbon' (carbon ,2,2019,WoS,,field,CI,COMP,restoration,,3,,complete,Thailand,Asia,tropical,South China Sea,mangrove,,Csequestration,SEQ,Cseq,ABG + BGB + soil C,neutral,yes,figure 1,t C ha-1,SE,,,,,,,,,556,3,153,265,551,9,9844,99.21693404,0.009033485,0.079324478,restored vs abandoned
697,,in,out,out,"Engle, VD","Engle, Virginia D.",Estimating the Provision of Ecosystem Services by Gulf of Mexico Coastal Wetlands,"Gulf of Mexico (GOM) coastal wetlands contribute to human well-being by providing many ecosystem services. The GOM region continues to experience substantial losses of coastal wetlands, but the magnitude of reduction in ecosystem services resulting from t",95,,WoS,,field,,ABS,,,,,,,,,,BC,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,in,out,out,"Enriquez, S; Olive, I; Cayabyab, N; Hedley, JD","Enriquez, Susana; Olive, Irene; Cayabyab, Napo; Hedley, John D.","Structural complexity governs seagrass acclimatization to depth with relevant consequences for meadow production, macrophyte diversity and habitat carbon storage capacity","Analyses of the integrated seagrass response to depth support the previously documented low plasticity and consistent shade-adapted leaf physiology of a habitat-builder that dominates well-illuminated reef environments. Two structural responses, canopy-op",3,,WoS,,field,,ABS,,,,,,,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,,in,out,out,"Estrada, GCD; Soares, MLG","Estrada, Gustavo C. D.; Soares, Mario L. G.",Global patterns of aboveground carbon stock and sequestration in mangroves,"In order to contribute to understand the factors that control the provisioning of the ecosystem service of carbon storage by mangroves, data on carbon stock and sequestration in the aboveground biomass (AGB) from 73 articles were averaged and tested for t",14,,WoS,,systematic,,ABS,,,,,,global,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,,in,out,out,"Fatoyinbo, T; Feliciano, EA; Lagomasino, D; Lee, SK; Trettin, C","Fatoyinbo, Temilola; Feliciano, Emanuelle A.; Lagomasino, David; Lee, Seung Kuk; Trettin, Carl",Estimating mangrove aboveground biomass from airborne LiDAR data: a case study from the Zambezi River delta,"Mangroves are ecologically and economically important forested wetlands with the highest carbon (C) density of all terrestrial ecosystems. Because of their exceptionally large C stocks and importance as a coastal buffer, their protection and restoration h",21,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,,in,in,out,"Barnes, DKA; Sands, CJ","Barnes, David K. A.; Sands, Chester J.",Functional group diversity is key to Southern Ocean benthic carbon pathways,"High latitude benthos are globally important in terms of accumulation and storage of ocean carbon, and the feedback this is likely to have on regional warming. Understanding this ecosystem service is important but difficult because of complex taxonomic di",11,,WoS,,field,,ABS,,,,,,,,,,sediment,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,,in,out,out,"Feliciano, EA; Wdowinski, S; Potts, MD","Feliciano, Emanuelle A.; Wdowinski, Shimon; Potts, Matthew D.",Assessing Mangrove Above-Ground Biomass and Structure using Terrestrial Laser Scanning: A Case Study in the Everglades National Park,Mangroves are among the ecosystems with the highest potential for carbon sequestration and storage. In these ecosystems and others above-ground biomass (AGB) is often used to estimate above-ground carbon content. We used a Leica-ScanStation-C10 Terrestria,27,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,,in,out,out,"Feng, JX; Zhou, J; Wang, LM; Cui, XW; Ning, CX; Wu, H; Zhu, XS; Lin, GH","Feng, Jianxiang; Zhou, Jian; Wang, Liming; Cui, Xiaowei; Ning, Cunxin; Wu, Hao; Zhu, Xiaoshan; Lin, Guanghui","Effects of short-term invasion of Spartina alterniflora and the subsequent restoration of native mangroves on the soil organic carbon, nitrogen and phosphorus stock","The exotic cordgrass Spartina alterniflora has severely invaded the mangrove wetlands in southern China and ecological restoration using native mangroves was conducted in an attempt to control this invasive species. In this study, the contents and pools o",37,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,in,out,out,"Fennessy, MS; Ibanez, C; Calvo-Cubero, J; Sharpe, P; Rovira, A; Callaway, J; Caiola, N","Fennessy, M. Siobhan; Ibanez, Carles; Calvo-Cubero, Juan; Sharpe, Peter; Rovira, Albert; Callaway, John; Caiola, Nuno","Environmental controls on carbon sequestration, sediment accretion, and elevation change in the Ebro River Delta: Implications for wetland restoration","Delta wetlands are increasingly recognized as important sinks for 'blue carbon,' although this and other ecosystem services that deltas provide are threatened by human activities. We investigated factors that affect sediment accretion using short term (3 ",1,,WoS,,field,,ABS,,,,,,,,,,marsh,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
